CO_NCM;CO_UNID;CO_SH6;CO_PPE;CO_PPI;CO_FAT_AGREG;CO_CUCI_ITEM;CO_CGCE_N3;CO_SIIT;CO_ISIC_CLASSE;CO_EXP_SUBSET;NO_NCM_POR;NO_NCM_ESP;NO_NCM_ING
85014011;11;850140;3298;3298;03;71631;110;2000;2710;1105;Outros motores de corrente alternada, monofasicos, de potencia inferior ou igual a 15 kW, sincronos;Motor electr.de corr.altern.monof.37.5w<p<=15kw, sincr.;Eletr.motor of altern.curr.singleph.37.5w<p<=15kw, sync
85014019;11;850140;3298;3298;03;71631;110;2000;2710;1105;Outros motores de corrente alternada, monofasicos, de potencia inferior ou igual a 15 kW;Los dem.motores electr.de corr.alt.monof.37.5w<p<=15kw;Ot.eletr.motor of altern.curr.singlephas.37.5w<p<=15kw
85014021;11;850140;3298;3298;03;71631;110;2000;2710;1105;Outros motores de corrente alternada, monofasicos, de potencia superior a 15 kW, sincronos;Motor electr.de corr.altern.monof.pot>15kw, sincrono;Eletr.motor of altern.cur.singlep.pot>15kw, synchronous
85014029;11;850140;3298;3298;03;71631;110;2000;2710;1105;Outros motores de corrente alternada, monofasicos, de potencia superior a 15 kW;Los dem.motores electr.de corr.altern.monof.pot>15kw;Ot.eletr.motor of altern.curr.singlephase pot>15kw
52061300;10;520613;3271;3271;03;65134;240;4000;1311;1603;Fios simples de algodao, de fibras nao penteadas, que contenham menos de 85 %, em peso, de algodao, nao acondicionados para venda a retalho, de titulo < 232,56 decitex mas nao inferior a 192,31 decitex (numero metrico superior a 43 mas nao superior a 52);Hilado algodon<85%, senc., fibr.s/pein.192.31d<=t<232.56d;Cotton yarn<85%, simple, fibr.n/comb.192.31d<=t<232.56d
52061400;10;520614;3271;3271;03;65134;240;4000;1311;1603;Fios simples de algodao, de fibras nao penteadas, que contenham menos de 85 %, em peso, de algodao, nao acondicionados para venda a retalho, de titulo < 192,31 decitex mas nao inferior a 125 decitex (numero metrico superior a 52 mas nao superior a 80);Hilado algodon<85%, senc., fibr.s/pein.125d<=tit<192.31d;Cotton yarn<85%, simple, fibr.n/comb.125d<=tit<192.31d
52061500;10;520615;3271;3271;03;65134;240;4000;1311;1603;Fios simples de algodao, de fibras nao penteadas, que contenham menos de 85 %, em peso, de algodao, nao acondicionados para venda a retalho, de titulo inferior a 125 decitex (numero metrico superior a 80);Hilado algodon<85%, senc., fibr.s/pein.titulo<125decitex;Cotton yarn<85%, simple, fibr.n/comb.title<125decitex
52062100;10;520621;3271;3271;03;65134;240;4000;1311;1603;Fios simples de algodao, de fibras penteadas, que contenham menos de 85 %, em peso, de algodao, nao acondicionados para venda a retalho, de titulo igual ou superior a 714,29 decitex (numero metrico nao superior a 14);Hilado algodon<85%, senc., fibr.pein.titulo>=714.29dec.;Cotton yarn<85%, simple, fibr.comb.title>=714.29decit.
52062200;10;520622;3271;3271;03;65134;240;4000;1311;1603;Fios simples de algodao, de fibras penteadas, que contenham menos de 85 %, em peso, de algodao, nao acondicionados para venda a retalho, de titulo < 714,29 decitex mas nao inferior a 232,56 decitex (numero metrico superior a 14 mas nao superior a 43);Hilado algodon<85%, senc., fibr.pein.232.56d<=tit<714.29d;Cotton yarn<85%, simple, fibr.comb.232.56d<=tit<714.29d
52062300;10;520623;3271;3271;03;65134;240;4000;1311;1603;Fios simples de algodao, de fibras penteadas, que contenham menos de 85 %, em peso, de algodao, nao acondicionados para venda a retalho, de titulo < 232,56 decitex mas nao inferior a 192,31 decitex (numero metrico superior a 43 mas nao superior a 52);Hilado algodon<85%, senc., fibr.pein.192.31d<=tit<232.56d;Cotton yarn<85%, simple, fibr.comb.192.31d<=tit<232.56d
52062400;10;520624;3271;3271;03;65134;240;4000;1311;1603;Fios simples de algodao, de fibras penteadas, que contenham menos de 85 %, em peso, de algodao, nao acondicionados para venda a retalho, de titulo < 192,31 decitex mas nao inferior a 125 decitex (numero metrico superior a 52 mas nao superior a 80);Hilado algodon<85%, senc., fibr.pein.125d<=titulo<192.31d;Cotton yarn<85%, simple, fibr.comb.125d<=title<192.31d
52062500;10;520625;3271;3271;03;65134;240;4000;1311;1603;Fios simples de algodao, de fibras penteadas, que contenham menos de 85 %, em peso, de algodao, nao acondicionados para venda a retalho, de titulo inferior a 125 decitex (numero metrico superior a 80);Hilado algodon<85%, senc., fibr.pein.titulo<125decitex;Cotton yarn<85%, simple, fibr.comb.title<125decitex
54071011;10;540710;3851;3851;03;65311;240;4000;1312;1699;Tecidos obtidos a partir de fios de alta tenacidade, de aramida, sem fios de borracha;Tejido de hilados alta tenac.de aramida, s/hilos caucho;Fabric ob.from high ten.yarn, aramid, without rubber yarn
54071019;10;540710;3851;3851;03;65311;240;4000;1312;1699;Outros tecidos obtidos a partir de fios de alta tenacidade, de nailon ou de outras poliamidas ou de poliesteres, sem fios de borracha;Tejido de hilados alta tenac.de nailon, s/hilos caucho;Fabric ob.from high ten.yarn, nylon, etc.with.rubber yarn
54071021;10;540710;3851;3851;03;65311;240;4000;1312;1699;Tecidos obtidos a partir de fios de alta tenacidade, de aramidas, com fios de borracha;Tejido de hilados alta tenac.de aramida, c/hilos caucho;Fabric ob.from high ten.yarn, of aramid, with rubber yarn
54071029;10;540710;3851;3851;03;65311;240;4000;1312;1699;Outros tecidos obtidos a partir de fios de alta tenacidade, de nailon ou de outras poliamidas ou de poliesteres, com fios de borracha;Tej.de hilados alta tenac.de nailon, etc.c/hilos caucho;Fabric ob.from high ten.yarn, nylon, etc.with rubber yarn
54072000;10;540720;3851;3851;03;65312;240;4000;1312;1699;Tecidos obtidos a partir de laminas ou de formas semelhantes;Tejido fabricado con tiras sinteticas, etc.;Fabric obtained from laminate synthetic, etc.
54073000;10;540730;3851;3851;03;65313;240;4000;1312;1699;Tecidos mantas de fios de filamento sintetico (Tecidos mencionados na Nota 9 da Secao XI);Tejidos mantas de hilados de filamento sintetico;Fabrics blankets of threads of synthetic filament
54074100;10;540741;3851;3851;03;65314;240;4000;1312;1699;Outros tecidos, que contenham pelo menos 85 %, em peso, de filamentos de nailon ou de outras poliamidas, crus ou branqueados;Tejido de filam.de nailon, ot.poliamida>=85%, crudo/blanq;Fabric of nylon filament, oth.polyamide>=85%, raw/bleac
54074200;10;540742;3851;3851;03;65314;240;4000;1312;1699;Outros tecidos, que contenham pelo menos 85 %, em peso, de filamentos de nailon ou de outras poliamidas, tintos;Tejido de filam.de nailon, otra poliamida>=85%, teñido;Fabric of nylon filament, oth.polyamide>=85%, dyed
54074300;10;540743;3851;3851;03;65314;240;4000;1312;1699;Outros tecidos, que contenham pelo menos 85 %, em peso, de filamentos de nailon ou de outras poliamidas, de fios de diversas cores;Tejido de fil.de nailon, ot.poliamida>=85%, hil.dist.col.;Fabric of nylon filam.oth.polyamide>=85%, difer.colours
54074400;10;540744;3851;3851;03;65314;240;4000;1312;1699;Outros tecidos, que contenham pelo menos 85 %, em peso, de filamentos de nailon ou de outras poliamidas, estampados;Tejido de filam.de nailon, ot.poliamida>=85%, estampados;Fabric of nylon filament oth.polyamide>=85%, printed
54075100;10;540751;3851;3851;03;65315;240;4000;1312;1699;Outros tecidos, que contenham pelo menos 85 %, em peso, de filamentos de poliester texturizados, crus ou branqueados;Tejido de filam.poliester textur>=85%, crudo/blanqueado;Fabric of polyester filament textured>=85%, raw/bleach
54075210;10;540752;3851;3851;03;65315;240;4000;1312;1699;Outros tecidos, que contenham pelo menos 85 %, em peso, de filamentos de poliester texturizados, tintos, sem fios de borracha;Tejido de filam.poliester textur>=85%, teñidos, s/caucho;Fabric of polyest.filam.text.>=85%, dyed/without rubber
54075220;10;540752;3851;3851;03;65315;240;4000;1312;1699;Outros tecidos, que contenham pelo menos 85 %, em peso, de filamentos de poliester texturizados, tintos, com fios de borracha;Tejido de filam.poliester textur>=85%, teñidos, c/caucho;Fabric of polyest.filam.text.>=85%, dyed/with rubber
54075300;10;540753;3851;3851;03;65315;240;4000;1312;1699;Outros tecidos, que contenham pelo menos 85 %, em peso, de filamentos de poliester texturizados, de fios de diversas cores;Tejido de filam.poliester textur>=85%, hilados dist.col.;Fabric of polyest.filam.text.>=85%, different colours
56031120;10;560311;3201;3201;03;6572;240;4000;1399;1699;Falsos tecidos de poliester, mesmo impregnados, revestidos, recobertos ou estratificados, de peso nao superior a 25 g/m2;Falsos tecidos de poliester;Falsos tecidos de poliester
56031130;10;560311;3201;3201;03;6572;240;4000;1399;1699;Falsos tecidos de polipropileno, mesmo impregnados, revestidos, recobertos ou estratificados, de peso nao superior a 25 g/m2;Falsos tecidos de polipropileno;Falsos tecidos de polipropileno
56031140;10;560311;3201;3201;03;6572;240;4000;1399;1699;Falsos tecidos de raiom viscose, mesmo impregnados, revestidos, recobertos ou estratificados, de peso nao superior a 25 g/m2;Falsos tecidos de raiom viscose;Falsos tecidos de raiom viscose
56031190;10;560311;3201;3201;03;6572;240;4000;1399;1699;Falsos tecidos de outros filamentos sinteticos ou artificiais, de peso nao superior a 25 g/m2;Telas sin tejer de ots.filamentos sint/artif.p<=25g/m2;Nonwovens of other filaments synt/artif, weight<=25g/m2
56031210;10;560312;3201;3201;03;6572;240;4000;1399;1699;Falsos tecidos de filamento de polietileno de alta densidade, de peso superior a 25 g/m2, mas nao superior a 70 g/m2;Telas sin tejer de filam.poliet.alta dens.25<p<=70g/m2;Nonwovens of high densit.polyet.filaments 25<w<=70g/m2
56031220;10;560312;3201;3201;03;6572;240;4000;1399;1699;Falsos tecidos de filamentos de aramida, de peso superior a 25 g/m2, mas nao superior a 70 g/m2;Telas sin tejer de filamentos de aramida, 25<p<=70g/m2;Nonwovens of aramid filaments 25<w<=70g/m2
56031230;10;560312;3201;3201;03;6572;240;4000;1399;1699;Falsos tecidos de poliester, de peso superior a 25 g/m2, mas nao superior a 70 g/m2;Falsos tecidos de poliester;Falsos tecidos de poliester
56031240;10;560312;3201;3201;03;6572;240;4000;1399;1699;Falsos tecidos de polipropileno, de peso superior a 25 g/m2, mas nao superior a 70 g/m2;Falsos tecidos de polipropileno;Falsos tecidos de polipropileno
56031250;10;560312;3201;3201;03;6572;240;4000;1399;1699;Falsos tecidos de raiom viscose, de peso superior a 25 g/m2, mas nao superior a 70 g/m2;Falsos tecidos de raiom viscose;Falsos tecidos de raiom viscose
56031290;10;560312;3201;3201;03;6572;240;4000;1399;1699;Falsos tecidos de outros filamentos sinteticos ou artificiais, de peso superior a 25 g/m2, mas nao superior a 70 g/m2;Telas sin tejer de otros filam.sint/artif.25<p<=70g/m2;Nonwovens of other synth/artif filaments 25<w<=70g/m2
56031310;10;560313;3201;3201;03;6572;240;4000;1399;1699;Falsos tecidos de filamento de polietileno alta densidade, de peso superior a 70 g/m2 mas nao superior a 150 g/m2;Telas sin tejer de filam.poliet.alta dens.70<p<=150g/m2;Nonwovens of high densit.polyet.filam.70<w<=150g/m2
50039000;10;500390;3990;3990;03;26142;230;4000;8999;1699;Outros desperdicios de seda;Otros desperdicios de seda;Other silk wastes
50040000;10;500400;3290;3990;03;65192;240;4000;1311;1606;Fios de seda (exceto fios de desperdicios de seda) nao acondicionados para venda a retalho;Hilados de seda;Silk yarn
50050000;10;500500;3290;3990;03;65193;240;4000;1311;1606;Fios de desperdicios de seda, nao acondicionados para venda a retalho;Hilados de desperdicios de seda;Yarn spun from silk waste
50060000;10;500600;3290;3990;03;65194;322;4000;1311;1606;Fios de seda ou de desperdicios de seda, acondicionados para venda a retalho; pelo de Messina (crina de Florenca);Hilados de seda/sus desps, pelo mesina, p/vta al p/menor;Silk yarn/its waste, by messina, f/retail sale
50071010;10;500710;3990;3990;03;65411;240;4000;1312;1699;Tecidos de bourrette de seda, estampados, tintos ou de fios de diversas cores;Tejidos de borrilla de seda, estampados, teñidos, etc.;Fabrics of noil silk, printed, dyed, etc.
50071090;10;500710;3990;3990;03;65411;240;4000;1312;1699;Outros tecidos de bourrette de seda;Otros tejidos de borrilla de seda;Other fabrics of noil silk
50072010;10;500720;3990;3990;03;65413;240;4000;1312;1699;Outros tecidos que contenham pelo menos 85 %, em peso, de seda ou de desperdicios de seda, exceto bourrette, estampados, tintos ou de fios de diversas cores;Tejidos de seda/despers.(contenido>=85%), estampados, etc;Fabrics of silk/waste(cont.>=85%), printed, etc
50072090;10;500720;3990;3990;03;65413;240;4000;1312;1699;Outros tecidos que contenham pelo menos 85 %, em peso, de seda ou de desperdicios de seda, exceto bourrette;Otros tejidos de seda/desperds.de seda (contenido>=85%);Other fabrics of silk/waste of silk(containing>=85%)
50079000;10;500790;3990;3990;03;65419;240;4000;1312;1699;Outros tecidos de seda ou de desperdicios de seda;Otros tejidos de seda o de desperdicios de seda;Other fabrics of silk or of waste of silk
51011110;10;510111;1990;1990;01;26811;230;9000;0144;1699;La suja, incluindo a la lavada a dorso, nao cardada nem penteada, de tosquia, de finura superior ou igual 22,05 micrometros (microns) mas inferior ou igual a 32,6 micrometros (microns);Lana esquilada, sucia, s/cardar, etc.22.05<=f<=32.6micr.;Shorn wool, dirty, n/carded, etc.22.05<=f<=32.6micr.
51011190;10;510111;1990;1990;01;26811;230;9000;0144;1699;Outras las de tosquia, suja, incluindo a la lavada a dorso, nao cardada nem penteada;Otras lanas esquiladas, sucias, sin cardar ni peinar;Other shorn wool, dirty, n/carded or combed
51011900;10;510119;1990;1990;01;26819;230;9000;0144;1699;Outras las sujas, nao cardadas nem penteadas;Otras lanas sucias, sin cardar ni peinar;Other woll, dirty, neither carded nor combed
51012100;10;510121;1990;1990;01;26821;230;4000;1311;1699;La de tosquia, desengordurada, nao carbonizada, nao cardada, nao penteada;Lana esquilada, desgrasada, s/carboniz.s/cardar ni peinar;Shorn wool, degreased, n/carbonised, n/carded, n/combed
52112020;10;521120;3840;3840;03;65261;240;4000;1312;1605;Tecidos de algodao que contenham menos de 85 %, em peso, de algodao, combinados, principal ou unicamente, com fibras sinteticas ou artificiais, com peso superior a 200 g/m2, branqueados, em ponto sarjado, incluindo o diagonal, cuja relacao de textura nao;Tejidos de algodon, blanqueados, con fibras sinteticas o artificiales, ligamento sarga, diag. <200g/m2;Fabrics of cotton, bleached, synthetic or artificial fibres, point twill, diag. <200g/m2
52112090;10;521120;3840;3840;03;65261;240;4000;1312;1605;Outros tecidos de algodao que contenham menos de 85 %, em peso, de algodao, combinados, principal ou unicamente, com fibras sinteticas ou artificiais, com peso superior a 200 g/m2, branqueados;Otros tejidos de algodon, blanqueados, con fibras sinteticas o artificiales, peso<200g/m2;Other fabrics of cotton, bleached, synthetic or artificial fibres, weight<200g/m2
52112100;10;521121;3840;3840;03;65261;240;4000;1312;1605;Tecido de algodao < 85%, branqueado, fibra sintetica/artificial, tafeta, peso > 200 g/m2;Tejido algodon<85%, blanq/fibra sint/art.taf., p>200g/m2;Fabric of cotton<85%, bleac/fibr.synt/art.taf., w>200g/m2
52112200;10;521122;3840;3840;03;65261;240;4000;1312;1605;Tecido de algodao < 85%, branqueado, fibra sintetica/artificial, sarjado, peso > 200 g/m2;Tejido algodon<85%, blanq/fibra sint/art.sar., p>200g/m2;Fabric of cotton<85%, bleac/fibr.syn/art.twill, w>200g/m2
52112900;10;521129;3840;3840;03;65261;240;4000;1312;1605;Outros tecidos de algodao < 85%, branqueado, fibra sintetica/artificial, peso > 200 g/m2;Ots.tejidos algodon<85%, blanq/fibra sint/art, p>200g/m2;Ot.fabrics of cotton<85%, bleac/fibr.synt/art, w>200g/m2
